YEAR,MONTH,LE,PROJECT NAME,AMOUNT,AMOUNT USD,TYPE,COUNTRY NAME,VAT RATE,VAT Currency,VAT USD
2025,11,Proto Group Ltd.,Intelico,-459.62,-396.45,REFUND,Norway,0.0,-0.0,-0.0
2025,11,Metasa Limited,,716.46,545.44,SALE,Sudan (the),0.0,0.0,0.0
2025,11,Proto Group Ltd.,,176.57,152.3,DISCOUNT_FEE,Portugal,23.0,0.0,0.0
2025,11,Proto Group Ltd.,Intelico,313.42,238.25,DISCOUNT_FEE,Belize,0.0,0.0,0.0
2025,11,Metasa Limited,,961.03,828.94,SALE,Hungary,27.0,259.4781,223.81
2025,11,,Dreamly,-751.5,-751.5,REFUND,Syrian Arab Republic (the),0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Intelico,-734.77,-637.5,REFUND,Guyana,0.0,-0.0,-0.0
2025,11,,,-214.81,-214.81,CHARGEBACK,French Guiana,0.0,-0.0,-0.0
2025,11,Metasa Limited,,118.14,118.14,VAT,Tuvalu,0.0,0.0,0.0
2025,11,Metasa Limited,Dreamly,755.0,573.93,CAPTURE_FEE,Hungary,27.0,0.0,0.0
2025,11,Proto Group Ltd.,Intelico,677.43,514.96,DISCOUNT_FEE,Anguilla,0.0,0.0,0.0
2025,11,Metasa Limited,Dreamly,-730.17,-555.05,REFUND,Mali,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,,672.15,583.17,VAT,Montserrat,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,580.9,441.58,DISCOUNT_FEE,Belarus,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Intelico,523.55,451.59,SALE,Uruguay,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-896.22,-896.22,CHARGEBACK,Ghana,0.0,-0.0,-0.0
2025,11,Metasa Limited,,-322.69,-278.34,REFUND,Mexico,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Intelico,593.23,450.95,VAT,Anguilla,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,454.52,391.86,CAPTURE_FEE,Slovakia,23.0,0.0,0.0
2025,11,,,880.93,880.93,SALE,Norfolk Island,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-596.59,-596.59,CHARGEBACK,Lao People's Democratic Republic (the),0.0,-0.0,-0.0
2025,11,,Dreamly,117.19,89.08,VAT,Madagascar,0.0,0.0,0.0
2025,11,Metasa Limited,Intelico,-135.62,-117.67,REFUND,Chad,0.0,-0.0,-0.0
2025,11,Metasa Limited,Intelico,654.37,498.17,VAT,Benin,0.0,0.0,0.0
2025,11,,Intelico,-120.12,-91.31,CHARGEBACK,Albania,0.0,-0.0,-0.0
2025,11,,Intelico,937.93,813.76,VAT,Eritrea,0.0,0.0,0.0
2025,11,,,766.1,583.23,CAPTURE_FEE,Curaçao,0.0,0.0,0.0
2025,11,Proto Group Ltd.,,837.36,837.36,CAPTURE_FEE,Iraq,0.0,0.0,0.0
2025,11,,Intelico,314.7,314.7,DISCOUNT_FEE,Central African Republic (the),0.0,0.0,0.0
2025,11,Proto Group Ltd.,Intelico,343.94,343.94,DISCOUNT_FEE,Grenada,0.0,0.0,0.0
2025,11,,,-305.12,-231.94,REFUND,Guernsey,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,,-576.44,-438.19,REFUND,Åland Islands,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,472.95,359.52,VAT,United Arab Emirates (the),0.0,0.0,0.0
2025,11,,Dreamly,-31.41,-23.91,REFUND,Greenland,0.0,-0.0,-0.0
2025,11,,,138.98,105.65,VAT,Türkiye,0.0,0.0,0.0
2025,11,,,916.99,916.99,SALE,Angola,0.0,0.0,0.0
2025,11,Metasa Limited,Dreamly,-703.69,-606.97,REFUND,Christmas Island,0.0,-0.0,-0.0
2025,11,Metasa Limited,Dreamly,534.25,534.25,VAT,Finland,25.5,0.0,0.0
2025,11,,Dreamly,756.32,756.32,CAPTURE_FEE,Cyprus,19.0,0.0,0.0
2025,11,Metasa Limited,,-852.38,-734.87,CHARGEBACK,Slovakia,23.0,-196.0474,-169.02
2025,11,,Dreamly,882.7,882.7,SALE,Yemen,0.0,0.0,0.0
2025,11,Metasa Limited,Dreamly,-81.04,-81.04,REFUND,Mali,0.0,-0.0,-0.0
2025,11,,Intelico,515.58,444.71,SALE,Nauru,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,325.33,325.33,SALE,China,0.0,0.0,0.0
2025,11,Metasa Limited,Dreamly,137.64,118.66,DISCOUNT_FEE,United Kingdom of Great Britain and Northern Ireland (the),0.0,0.0,0.0
2025,11,,,-25.22,-21.75,CHARGEBACK,Canada,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,,137.31,104.38,VAT,Hong Kong,0.0,0.0,0.0
2025,11,,Intelico,243.09,184.79,VAT,Kiribati,0.0,0.0,0.0
2025,11,,,888.12,888.12,CAPTURE_FEE,Svalbard and Jan Mayen,0.0,0.0,0.0
2025,11,Proto Group Ltd.,,813.82,701.63,CAPTURE_FEE,"Bonaire, Sint Eustatius and Saba",0.0,0.0,0.0
2025,11,Metasa Limited,,913.84,788.23,VAT,Congo (the Democratic Republic of the),0.0,0.0,0.0
2025,11,,,181.64,156.67,CAPTURE_FEE,Honduras,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Intelico,17.99,15.51,DISCOUNT_FEE,United Kingdom of Great Britain and Northern Ireland (the),0.0,0.0,0.0
2025,11,,Intelico,-174.07,-174.07,CHARGEBACK,Benin,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Intelico,355.74,270.82,SALE,Libya,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Intelico,-728.9,-554.91,REFUND,French Guiana,0.0,-0.0,-0.0
2025,11,,,313.67,270.43,SALE,Saint Lucia,0.0,0.0,0.0
2025,11,,,99.11,75.34,CAPTURE_FEE,South Africa,0.0,0.0,0.0
2025,11,Metasa Limited,,-841.79,-640.85,REFUND,Bulgaria,20.0,-168.358,-128.17
2025,11,Metasa Limited,,-671.17,-510.2,CHARGEBACK,Egypt,0.0,-0.0,-0.0
2025,11,,Intelico,705.47,705.47,CAPTURE_FEE,Zimbabwe,0.0,0.0,0.0
2025,11,Metasa Limited,Dreamly,496.58,378.04,SALE,Sweden,25.0,124.145,94.51
2025,11,Metasa Limited,Dreamly,824.32,711.02,CAPTURE_FEE,South Sudan,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-159.01,-159.01,CHARGEBACK,Turkmenistan,0.0,-0.0,-0.0
2025,11,,,873.7,758.04,DISCOUNT_FEE,Trinidad and Tobago,0.0,0.0,0.0
2025,11,,Intelico,813.9,618.7,DISCOUNT_FEE,Germany,19.0,0.0,0.0
2025,11,,,388.42,295.26,SALE,Viet Nam,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-332.87,-286.98,REFUND,Anguilla,0.0,-0.0,-0.0
2025,11,Metasa Limited,Intelico,329.25,283.86,SALE,Tonga,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,63.86,63.86,DISCOUNT_FEE,Uruguay,0.0,0.0,0.0
2025,11,Proto Group Ltd.,,115.2,99.37,DISCOUNT_FEE,Brunei Darussalam,0.0,0.0,0.0
2025,11,Proto Group Ltd.,,176.27,134.19,CAPTURE_FEE,Northern Mariana Islands (the),0.0,0.0,0.0
2025,11,Metasa Limited,,-350.24,-266.24,CHARGEBACK,Egypt,0.0,-0.0,-0.0
2025,11,,Dreamly,-159.43,-137.45,REFUND,Bouvet Island,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,,-732.0,-556.44,CHARGEBACK,Chile,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,-827.06,-628.7,CHARGEBACK,El Salvador,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,,-739.94,-739.94,CHARGEBACK,Greenland,0.0,-0.0,-0.0
2025,11,,Dreamly,-734.86,-734.86,REFUND,British Indian Ocean Territory (the),0.0,-0.0,-0.0
2025,11,,Dreamly,-886.63,-673.99,CHARGEBACK,Togo,0.0,-0.0,-0.0
2025,11,Metasa Limited,Intelico,892.07,769.46,DISCOUNT_FEE,Bulgaria,20.0,0.0,0.0
2025,11,Metasa Limited,Dreamly,467.15,467.15,CAPTURE_FEE,Denmark,25.0,0.0,0.0
2025,11,Metasa Limited,Dreamly,-417.34,-317.25,CHARGEBACK,Morocco,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,,-983.42,-747.56,CHARGEBACK,Kyrgyzstan,0.0,-0.0,-0.0
2025,11,,Intelico,-307.24,-265.01,CHARGEBACK,Germany,19.0,-58.375600000000006,-50.35
2025,11,Proto Group Ltd.,Intelico,213.66,213.66,SALE,Martinique,0.0,0.0,0.0
2025,11,Metasa Limited,Dreamly,584.25,584.25,CAPTURE_FEE,Portugal,23.0,0.0,0.0
2025,11,,Intelico,839.25,839.25,DISCOUNT_FEE,Equatorial Guinea,0.0,0.0,0.0
2025,11,Proto Group Ltd.,,330.0,250.86,DISCOUNT_FEE,"Tanzania, the United Republic of",0.0,0.0,0.0
2025,11,,Dreamly,816.09,620.36,SALE,South Africa,0.0,0.0,0.0
2025,11,,Dreamly,353.36,353.36,VAT,Finland,25.5,0.0,0.0
2025,11,Metasa Limited,Intelico,-998.36,-998.36,CHARGEBACK,Antigua and Barbuda,0.0,-0.0,-0.0
2025,11,,Dreamly,797.77,606.44,SALE,Portugal,23.0,183.4871,139.48
2025,11,Metasa Limited,Dreamly,633.36,546.04,DISCOUNT_FEE,Guam,0.0,0.0,0.0
2025,11,Proto Group Ltd.,,-801.38,-609.18,CHARGEBACK,Jamaica,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Intelico,-889.68,-767.4,REFUND,Guinea-Bissau,0.0,-0.0,-0.0
2025,11,,Dreamly,886.4,886.4,CAPTURE_FEE,Solomon Islands,0.0,0.0,0.0
2025,11,Metasa Limited,,173.57,173.57,SALE,Belgium,21.0,36.4497,36.45
2025,11,Proto Group Ltd.,,-958.58,-958.58,CHARGEBACK,Western Sahara*,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,,306.9,306.9,VAT,Christmas Island,0.0,0.0,0.0
2025,11,Metasa Limited,,-44.18,-33.63,REFUND,Lithuania,21.0,-9.2778,-7.06
2025,11,Proto Group Ltd.,Intelico,876.86,876.86,CAPTURE_FEE,Cook Islands (the),0.0,0.0,0.0
2025,11,,Intelico,292.39,292.39,VAT,Gambia (the),0.0,0.0,0.0
2025,11,Metasa Limited,,747.49,747.49,DISCOUNT_FEE,Spain,21.0,0.0,0.0
2025,11,,,720.82,720.82,VAT,Montenegro,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,667.9,508.47,CAPTURE_FEE,Jersey,0.0,0.0,0.0
2025,11,,Intelico,-391.07,-391.07,CHARGEBACK,Nepal,0.0,-0.0,-0.0
