YEAR,MONTH,LE,PROJECT NAME,AMOUNT,AMOUNT USD,TYPE,COUNTRY NAME,VAT RATE,VAT Currency,VAT USD
2025,11,Proto Group Ltd.,Dreamly,-351.0,-351.0,Refund,Venezuela (Bolivarian Republic of),0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,-371.91,-371.91,Chargeback,Greenland,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,831.04,831.04,Sales,Israel,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,543.41,543.41,Reserve accrued,Åland Islands,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-490.89,-490.89,Chargeback,Mali,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,194.55,194.55,Reserve accrued,Angola,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,624.54,624.54,Reserve accrued,Nigeria,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,223.94,223.94,Sales,Latvia,21.0,47.0274,47.03
2025,11,Proto Group Ltd.,Dreamly,870.6,870.6,Sales,Antigua and Barbuda,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,710.27,710.27,Reserve accrued,Sao Tome and Principe,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,133.98,133.98,Sales,Papua New Guinea,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,403.13,403.13,Sales,Guinea-Bissau,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,58.95,58.95,Sales,Türkiye,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,923.58,923.58,Sales,Uganda,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-31.38,-31.38,Refund,Haiti,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,353.79,353.79,Sales,Mozambique,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,373.95,373.95,Sales,Chad,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,329.08,329.08,Reserve accrued,Dominican Republic (the),0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-454.25,-454.25,Refund,Paraguay,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,267.08,267.08,Sales,Georgia,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,999.79,999.79,Sales,Korea (the Republic of),0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-621.53,-621.53,Refund,Taiwan (Province of China),0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,-596.25,-596.25,Refund,Papua New Guinea,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,468.57,468.57,Sales,Bangladesh,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-178.22,-178.22,Refund,Malta,18.0,-32.0796,-32.08
2025,11,Proto Group Ltd.,Dreamly,57.44,57.44,Reserve accrued,Cambodia,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-895.48,-895.48,Refund,Afghanistan,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,-528.86,-528.86,Chargeback,Timor-Leste,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,-531.31,-531.31,Refund,Western Sahara*,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,414.56,414.56,Reserve accrued,Samoa,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,319.86,319.86,Sales,Chad,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,631.65,631.65,Sales,Netherlands,21.0,132.6465,132.65
2025,11,Proto Group Ltd.,Dreamly,9.28,9.28,Sales,Madagascar,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-643.18,-643.18,Chargeback,Türkiye,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,755.68,755.68,Sales,Algeria,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,281.74,281.74,Sales,Kazakhstan,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,970.23,970.23,Sales,Antigua and Barbuda,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,905.74,905.74,Sales,Northern Mariana Islands (the),0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-133.86,-133.86,Refund,Qatar,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,-934.12,-934.12,Refund,Samoa,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,357.74,357.74,Sales,Korea (the Democratic People's Republic of),0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,881.62,881.62,Sales,Uganda,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-735.57,-735.57,Refund,Slovenia,22.0,-161.8254,-161.83
2025,11,Proto Group Ltd.,Dreamly,-493.58,-493.58,Refund,Slovakia,23.0,-113.5234,-113.52
2025,11,Proto Group Ltd.,Dreamly,98.59,98.59,Reserve accrued,Saint Barthélemy,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,110.41,110.41,Sales,Malaysia,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,886.92,886.92,Sales,Ireland,23.0,203.9916,203.99
2025,11,Proto Group Ltd.,Dreamly,744.57,744.57,Sales,Eritrea,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,999.01,999.01,Sales,Martinique,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,741.18,741.18,Sales,Czech Republic,21.0,155.6478,155.65
2025,11,Proto Group Ltd.,Dreamly,185.77,185.77,Sales,Sweden,25.0,46.4425,46.44
2025,11,Proto Group Ltd.,Dreamly,-798.35,-798.35,Refund,Heard Island and McDonald Islands,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,933.52,933.52,Sales,Peru,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,686.0,686.0,Sales,Iceland,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,380.25,380.25,Reserve accrued,"Bonaire, Sint Eustatius and Saba",0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,216.6,216.6,Sales,Senegal,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,868.64,868.64,Sales,Malta,18.0,156.3552,156.36
2025,11,Proto Group Ltd.,Dreamly,866.48,866.48,Sales,Canada,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,586.1,586.1,Reserve accrued,Tajikistan,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-115.12,-115.12,Chargeback,French Southern Territories (the),0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,-101.95,-101.95,Chargeback,Cayman Islands (the),0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,713.51,713.51,Sales,Nicaragua,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,277.28,277.28,Sales,Canada,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,684.21,684.21,Sales,Romania,21.0,143.6841,143.68
2025,11,Proto Group Ltd.,Dreamly,451.76,451.76,Sales,Argentina,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-423.62,-423.62,Refund,Comoros (the),0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,61.51,61.51,Reserve accrued,Niue,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,660.5,660.5,Reserve accrued,Italy,22.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,470.55,470.55,Sales,Andorra,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,504.26,504.26,Sales,Mali,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,623.56,623.56,Sales,Iraq,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,314.54,314.54,Reserve accrued,Armenia,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,96.12,96.12,Sales,Bolivia (Plurinational State of),0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,659.59,659.59,Sales,Guinea-Bissau,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-483.84,-483.84,Chargeback,Cocos (Keeling) Islands (the),0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,471.26,471.26,Sales,Nauru,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,570.77,570.77,Reserve accrued,American Samoa,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,377.04,377.04,Sales,Turkmenistan,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,999.83,999.83,Sales,Australia,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-784.32,-784.32,Chargeback,Tokelau,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,-2.39,-2.39,Refund,Equatorial Guinea,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,-584.73,-584.73,Refund,United Arab Emirates (the),0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,269.69,269.69,Sales,Jersey,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,508.15,508.15,Sales,Seychelles,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-466.43,-466.43,Refund,Bhutan,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,110.91,110.91,Sales,Russian Federation (the),0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-263.29,-263.29,Chargeback,Colombia,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,-939.3,-939.3,Chargeback,Solomon Islands,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,232.39,232.39,Sales,Guam,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,828.69,828.69,Reserve accrued,Bhutan,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,445.95,445.95,Sales,French Guiana,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,167.49,167.49,Sales,Guyana,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,579.4,579.4,Sales,Central African Republic (the),0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-196.12,-196.12,Refund,Norway,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,751.47,751.47,Sales,South Georgia and the South Sandwich Islands,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-70.2,-70.2,Chargeback,Mali,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,-137.53,-137.53,Refund,Mali,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,-690.37,-690.37,Chargeback,Bosnia and Herzegovina,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,817.25,817.25,Reserve accrued,Cambodia,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,542.42,542.42,Sales,Afghanistan,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,839.77,839.77,Sales,Tuvalu,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,466.19,466.19,Sales,Saint Vincent and the Grenadines,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,873.64,873.64,Reserve accrued,Japan,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,659.1,659.1,Sales,Togo,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-708.14,-708.14,Chargeback,Cuba,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,518.97,518.97,Sales,Holy See (the),0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,384.08,384.08,Reserve accrued,Libya,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,691.66,691.66,Sales,Antigua and Barbuda,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-38.5,-38.5,Refund,"Tanzania, the United Republic of",0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,-977.28,-977.28,Refund,Slovakia,23.0,-224.7744,-224.77
2025,11,Proto Group Ltd.,Dreamly,34.84,34.84,Reserve accrued,North Macedonia,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-626.35,-626.35,Chargeback,Azerbaijan,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,66.6,66.6,Sales,Angola,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,557.88,557.88,Reserve accrued,Finland,25.5,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-199.55,-199.55,Refund,Bosnia and Herzegovina,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,412.98,412.98,Sales,French Southern Territories (the),0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-594.56,-594.56,Chargeback,Serbia,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,509.78,509.78,Sales,Bhutan,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-107.24,-107.24,Refund,Thailand,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,597.27,597.27,Sales,Honduras,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-670.2,-670.2,Refund,Pitcairn,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,120.63,120.63,Sales,Rwanda,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,854.54,854.54,Reserve accrued,Cayman Islands (the),0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,808.44,808.44,Sales,Egypt,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,504.65,504.65,Sales,Armenia,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,452.83,452.83,Reserve accrued,Seychelles,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,657.81,657.81,Sales,San Marino,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,465.99,465.99,Sales,Hungary,27.0,125.81730000000002,125.82
2025,11,Proto Group Ltd.,Dreamly,986.09,986.09,Sales,Hong Kong,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,900.88,900.88,Sales,Cyprus,19.0,171.1672,171.17
2025,11,Proto Group Ltd.,Dreamly,253.92,253.92,Sales,Belarus,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,806.13,806.13,Sales,Nauru,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,466.88,466.88,Sales,South Georgia and the South Sandwich Islands,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,105.49,105.49,Sales,Bhutan,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,745.48,745.48,Reserve accrued,Singapore,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,144.68,144.68,Sales,Greece,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-332.48,-332.48,Chargeback,Guam,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,-948.65,-948.65,Chargeback,Puerto Rico,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,752.29,752.29,Sales,Netherlands,21.0,157.9809,157.98
2025,11,Proto Group Ltd.,Dreamly,320.48,320.48,Reserve accrued,Romania,21.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,647.69,647.69,Reserve accrued,Samoa,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,356.23,356.23,Sales,Dominican Republic (the),0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-532.94,-532.94,Chargeback,Bangladesh,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,-477.31,-477.31,Chargeback,North Macedonia,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,955.44,955.44,Reserve accrued,Eritrea,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,174.97,174.97,Sales,Cayman Islands (the),0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,151.43,151.43,Sales,Niue,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-796.5,-796.5,Chargeback,Cocos (Keeling) Islands (the),0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,727.84,727.84,Sales,Venezuela (Bolivarian Republic of),0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,662.44,662.44,Sales,Taiwan (Province of China),0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,33.75,33.75,Sales,Liechtenstein,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,491.99,491.99,Sales,Bulgaria,20.0,98.39800000000001,98.4
2025,11,Proto Group Ltd.,Dreamly,807.3,807.3,Sales,Turkmenistan,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-624.42,-624.42,Refund,Uruguay,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,363.87,363.87,Sales,Réunion,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-285.22,-285.22,Chargeback,Svalbard and Jan Mayen,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,489.43,489.43,Sales,Western Sahara*,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,616.66,616.66,Sales,Moldova (the Republic of),0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,891.36,891.36,Reserve accrued,Albania,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,902.89,902.89,Reserve accrued,United Kingdom of Great Britain and Northern Ireland (the),0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,289.36,289.36,Reserve accrued,French Polynesia,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-423.02,-423.02,Chargeback,British Indian Ocean Territory (the),0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,595.74,595.74,Sales,Poland,23.0,137.02020000000002,137.02
2025,11,Proto Group Ltd.,Dreamly,824.55,824.55,Sales,Virgin Islands (British),0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,720.11,720.11,Sales,Iceland,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-924.34,-924.34,Refund,Indonesia,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,790.01,790.01,Reserve accrued,Seychelles,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-395.36,-395.36,Chargeback,North Macedonia,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,339.22,339.22,Sales,Panama,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,404.65,404.65,Sales,Cabo Verde,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,780.62,780.62,Sales,Jordan,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,115.92,115.92,Sales,Bermuda,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-674.67,-674.67,Chargeback,Kuwait,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,131.19,131.19,Reserve accrued,French Southern Territories (the),0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,787.41,787.41,Sales,Morocco,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,823.38,823.38,Sales,Mayotte,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-894.41,-894.41,Refund,Turkmenistan,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,774.84,774.84,Sales,Italy,22.0,170.4648,170.46
2025,11,Proto Group Ltd.,Dreamly,448.45,448.45,Sales,Mauritania,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,58.57,58.57,Reserve accrued,Syrian Arab Republic (the),0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,839.41,839.41,Sales,Lesotho,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,278.27,278.27,Sales,Benin,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,143.04,143.04,Sales,United Arab Emirates (the),0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,697.28,697.28,Sales,Honduras,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,-997.19,-997.19,Refund,Morocco,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,369.32,369.32,Sales,Honduras,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,612.5,612.5,Sales,Austria,20.0,122.5,122.5
2025,11,Proto Group Ltd.,Dreamly,773.1,773.1,Sales,Christmas Island,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,602.44,602.44,Reserve accrued,Türkiye,0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,5.83,5.83,Sales,Korea (the Republic of),0.0,0.0,0.0
2025,11,Proto Group Ltd.,Dreamly,243.09,243.09,Sales,Croatia,25.0,60.7725,60.77
2025,11,Proto Group Ltd.,Dreamly,-628.36,-628.36,Chargeback,Jordan,0.0,-0.0,-0.0
2025,11,Proto Group Ltd.,Dreamly,322.42,322.42,Sales,Tonga,0.0,0.0,0.0
